source_kind,source_file,specialty,phenotypes,atom_id,atom_name,system,code,warehouse_meaning,warehouse_row_count,warehouse_patient_count,mapping_role,can_fire_atom_alone,review_status,match_mode,context_guard,warehouse_meaning_source,warehouse_exact_meaning,lexical_alignment,lexical_overlap_tokens,config_reuse_count,audit_flags
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRV | ATTRWT,conduction_disease,"AV block, bundle-branch block, or sinus-node disease",ICD10,I45.6,Pre-excitation syndrome,2002,233,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match explicit conduction-system disease only. Atrial fibrillation/flutter and pacemaker presence alone do not establish conduction disease.,local,True,0.0,,1,ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRV | ATTRWT,conduction_disease,"AV block, bundle-branch block, or sinus-node disease",ICD10,I45.81,Long QT syndrome,1373,247,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match explicit conduction-system disease only. Atrial fibrillation/flutter and pacemaker presence alone do not establish conduction disease.,local,True,0.0,,1,ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRV | ATTRWT,conduction_disease,"AV block, bundle-branch block, or sinus-node disease",ICD10,I45.89,Other specified conduction disorders,100,67,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match explicit conduction-system disease only. Atrial fibrillation/flutter and pacemaker presence alone do not establish conduction disease.,local,True,0.5,conduction,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRV | ATTRWT,conduction_disease,"AV block, bundle-branch block, or sinus-node disease",ICD10,I45.9,"Conduction disorder, unspecified",1067,210,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match explicit conduction-system disease only. Atrial fibrillation/flutter and pacemaker presence alone do not establish conduction disease.,local,True,1.0,conduction,1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,ICD10,I50.9,"Heart failure, unspecified",60615,5219,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,local,True,1.0,"failure, heart",5,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,ICD10,I50.32,Chronic diastolic (congestive) heart failure,23838,2077,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,local,True,0.6,"congestive, failure, heart",3,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,ICD10,I50.22,Chronic systolic (congestive) heart failure,15969,1580,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,local,True,0.6,"congestive, failure, heart",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,ICD10,I50.42,Chronic combined systolic (congestive) and diastolic (congestive) heart failure,17599,1426,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,local,True,0.429,"congestive, failure, heart",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,ICD10,I50.20,Unspecified systolic (congestive) heart failure,35309,2688,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,local,True,0.75,"congestive, failure, heart",1,CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,SNOMED_CT,84114007,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,,,0.0,,5,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,SNOMED_CT,42343007,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,SNOMED_CT,48447003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,SNOMED_CT,88805009,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,hf_any,Heart failure,SNOMED_CT,161505003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Heart failure'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRV | ATTRWT,hf_medication_intolerance,hf medication intolerance,ICD10,I95.9,"Hypotension, unspecified",18424,2374,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Require explicit intolerance to antihypertensive/heart-failure medication, preferably linked to low or falling blood pressure. Generic hypotension or a medication name alone is insufficient.",local,True,1.0,hypotension,3,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRV | ATTRWT,hfpef,Heart failure with preserved ejection fraction,ICD10,I50.3,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit HFpEF/diastolic-heart-failure terminology only. LVH, increased wall thickness, restrictive physiology, or generic cardiomyopathy alone must not create HFpEF.",,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRV | ATTRWT,hfpef,Heart failure with preserved ejection fraction,ICD10,I50.32,Chronic diastolic (congestive) heart failure,23838,2077,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit HFpEF/diastolic-heart-failure terminology only. LVH, increased wall thickness, restrictive physiology, or generic cardiomyopathy alone must not create HFpEF.",local,True,0.8,"chronic, diastolic, failure, heart",3,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRV | ATTRWT,hfpef,Heart failure with preserved ejection fraction,ICD10,I50.33,Acute on chronic diastolic (congestive) heart failure,5789,570,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit HFpEF/diastolic-heart-failure terminology only. LVH, increased wall thickness, restrictive physiology, or generic cardiomyopathy alone must not create HFpEF.",local,True,0.667,"chronic, diastolic, failure, heart",2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRV | ATTRWT,hfpef,Heart failure with preserved ejection fraction,ICD10,I42.9,"Cardiomyopathy, unspecified",5730,716,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit HFpEF/diastolic-heart-failure terminology only. LVH, increased wall thickness, restrictive physiology, or generic cardiomyopathy alone must not create HFpEF.",local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRV | ATTRWT,hfpef,Heart failure with preserved ejection fraction,ICD10,I51.7,Cardiomegaly,8045,2300,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit HFpEF/diastolic-heart-failure terminology only. LVH, increased wall thickness, restrictive physiology, or generic cardiomyopathy alone must not create HFpEF.",local,True,0.0,,4,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRV | ATTRWT,hfpef,Heart failure with preserved ejection fraction,SNOMED_CT,418304008,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit HFpEF/diastolic-heart-failure terminology only. LVH, increased wall thickness, restrictive physiology, or generic cardiomyopathy alone must not create HFpEF.",,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRV | ATTRWT,hfpef,Heart failure with preserved ejection fraction,SNOMED_CT,84114007,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Match explicit HFpEF/diastolic-heart-failure terminology only. LVH, increased wall thickness, restrictive physiology, or generic cardiomyopathy alone must not create HFpEF.",,,0.0,,5,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertension,Hypertension,ICD10,I10,Essential (primary) hypertension,1286844,71150,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertension'. Do not broaden to related but clinically distinct findings.,local,True,0.333,hypertension,5,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertension,Hypertension,ICD10,I11.9,Hypertensive heart disease without heart failure,7874,827,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertension'. Do not broaden to related but clinically distinct findings.,local,True,0.333,hypertensive,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertension,Hypertension,ICD10,I11.0,Hypertensive heart disease with heart failure,12226,2429,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertension'. Do not broaden to related but clinically distinct findings.,local,True,0.333,hypertensive,5,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertension,Hypertension,ICD10,I13.10,"Hypertensive heart and chronic kidney disease without heart failure, with stage 1 through stage 4 chronic kidney disease, or unspecified chronic kidney disease",1357,200,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertension'. Do not broaden to related but clinically distinct findings.,local,True,0.143,hypertensive,2,CODE_REUSED_IN_CONFIG | LOW_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertension,Hypertension,SNOMED_CT,59621000,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertension'. Do not broaden to related but clinically distinct findings.,,,0.0,,3,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertrophic_cardiomyopathy,Hypertrophic cardiomyopathy,ICD10,I42.2,Other hypertrophic cardiomyopathy,3940,318,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertrophic cardiomyopathy'. Do not broaden to related but clinically distinct findings.,local,True,1.0,"cardiomyopathy, hypertrophic",4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertrophic_cardiomyopathy,Hypertrophic cardiomyopathy,ICD10,I42.1,Obstructive hypertrophic cardiomyopathy,2494,204,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertrophic cardiomyopathy'. Do not broaden to related but clinically distinct findings.,local,True,0.667,"cardiomyopathy, hypertrophic",4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertrophic_cardiomyopathy,Hypertrophic cardiomyopathy,SNOMED_CT,233873004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertrophic cardiomyopathy'. Do not broaden to related but clinically distinct findings.,,,0.0,,3,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertrophic_cardiomyopathy,Hypertrophic cardiomyopathy,SNOMED_CT,45227007,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertrophic cardiomyopathy'. Do not broaden to related but clinically distinct findings.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,hypertrophic_cardiomyopathy,Hypertrophic cardiomyopathy,SNOMED_CT,195020003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Hypertrophic cardiomyopathy'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRV | ATTRWT,lflg_as,Low-flow low-gradient aortic stenosis,ICD10,I35.0,Nonrheumatic aortic (valve) stenosis,25738,1666,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Require explicit low-flow/low-gradient aortic-stenosis wording or equivalent combined documentation. Generic aortic stenosis or severe AS alone must not create this atom.,local,True,0.5,"aortic, stenosi",4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRV | ATTRWT,lflg_as,Low-flow low-gradient aortic stenosis,SNOMED_CT,60573004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Require explicit low-flow/low-gradient aortic-stenosis wording or equivalent combined documentation. Generic aortic stenosis or severe AS alone must not create this atom.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,low_ecg_voltage,Low QRS voltage,ICD10,R94.31,Abnormal electrocardiogram [ECG] [EKG],16773,6593,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Low QRS voltage'. Do not broaden to related but clinically distinct findings.,local,True,0.25,ecg,2,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,low_ecg_voltage,Low QRS voltage,SNOMED_CT,251146004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Low QRS voltage'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,low_ecg_voltage,Low QRS voltage,SNOMED_CT,20329001,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Low QRS voltage'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,low_ecg_voltage,Low QRS voltage,SNOMED_CT,251147008,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Low QRS voltage'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,AL | ATTRWT,low_ecg_voltage,Low QRS voltage,SNOMED_CT,251148003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Low QRS voltage'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,lv_cavity_geometry,Left-ventricular cavity geometry,SNOMED_CT,250929008,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Left-ventricular cavity geometry'. Do not broaden to related but clinically distinct findings.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,lv_cavity_geometry,Left-ventricular cavity geometry,SNOMED_CT,250932006,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Left-ventricular cavity geometry'. Do not broaden to related but clinically distinct findings.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,lv_cavity_geometry,Left-ventricular cavity geometry,SNOMED_CT,250931004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Left-ventricular cavity geometry'. Do not broaden to related but clinically distinct findings.,,,0.0,,2,NOT_IN_WAREHOUSE_VOCABULARY | CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,lv_cavity_geometry,Left-ventricular cavity geometry,SNOMED_CT,250935008,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Left-ventricular cavity geometry'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,lv_mass_index_result,Left-ventricular mass index,SNOMED_CT,373941003,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Measurement/test route only. The existence of the test/result field does not itself establish the phenotype signal.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,lv_relative_wall_thickness,Increased relative wall thickness,SNOMED_CT,34344004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Increased relative wall thickness'. Do not broaden to related but clinically distinct findings.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,lv_wall_measurement,LV wall thickness measurement,SNOMED_CT,45301000087103,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Measurement/test route only. The existence of the test/result field does not itself establish the phenotype signal.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,lvef_result,Left-ventricular ejection fraction,SNOMED_CT,250908004,,0,0,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Measurement/test route only. The existence of the test/result field does not itself establish the phenotype signal.,,,0.0,,1,NOT_IN_WAREHOUSE_VOCABULARY | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRV | ATTRWT,medication_dose_change,medication dose change,ICD10,I95.9,"Hypotension, unspecified",18424,2374,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,"Require explicit antihypertensive/heart-failure medication reduction, holding, or discontinuation. Generic words such as 'stopped', 'held', or 'dose reduced' without medication context must not create this atom.",local,True,0.0,,3,CODE_REUSED_IN_CONFIG | ZERO_LEXICAL_ALIGNMENT_REVIEW | CAN_FIRE_ALONE | DIRECT_TARGET
ATOM,v5/config/shared/atoms/CARDIOLOGY.json,CARDIOLOGY,ATTRWT,pacemaker_implantation,Pacemaker implantation,ICD10,Z95.0,Presence of cardiac pacemaker,1424,318,DIRECT_TARGET,True,SOURCE_CANDIDATE,EXACT,Match only the canonical clinical concept 'Pacemaker implantation'. Do not broaden to related but clinically distinct findings.,local,True,0.5,pacemaker,4,CODE_REUSED_IN_CONFIG | CAN_FIRE_ALONE | DIRECT_TARGET
